"Rank","Company","State","Industry","Score","Environmental.Score","Social.Score","Corporate.Governance","HTICK","date","SICCD","PRC","RET","SHROUT","sprtrn","ind","fyear","at","revt"
16,"PVH","New York","Consumer Goods",83.8,93.5,74.2,83.9,"PVH",20200331,2321,37.64,-0.4916,72958,-0.125119,"m",2019,13631,9909
16,"PVH","New York","Consumer Goods",83.8,93.5,74.2,83.9,"PVH",20200430,2321,49.23,0.307917,70883,0.126844,"m",2019,13631,9909
17,"Cummins","Indiana","Automotive & Components",83.8,83.6,80.2,87.6,"CMI",20190531,3519,150.75999,-0.086536,157492,-0.065778,"m",2019,19737,23571
17,"Cummins","Indiana","Automotive & Components",83.8,83.6,80.2,87.6,"CMI",20190628,3519,171.34,0.136508,157492,0.06893,"m",2019,19737,23571
17,"Cummins","Indiana","Automotive & Components",83.8,83.6,80.2,87.6,"CMI",20190731,3519,164,-0.042839,157786,0.013128,"m",2019,19737,23571
17,"Cummins","Indiana","Automotive & Components",83.8,83.6,80.2,87.6,"CMI",20190830,3519,149.27,-0.081823,157786,-0.018092,"m",2019,19737,23571
17,"Cummins","Indiana","Automotive & Components",83.8,83.6,80.2,87.6,"CMI",20190930,3519,162.67,0.08977,157786,0.017181,"m",2019,19737,23571
17,"Cummins","Indiana","Automotive & Components",83.8,83.6,80.2,87.6,"CMI",20191031,3519,172.48,0.060306,153204,0.020432,"m",2019,19737,23571
17,"Cummins","Indiana","Automotive & Components",83.8,83.6,80.2,87.6,"CMI",20191129,3519,182.86,0.067782,153204,0.034047,"m",2019,19737,23571
17,"Cummins","Indiana","Automotive & Components",83.8,83.6,80.2,87.6,"CMI",20191231,3519,178.96001,-0.021328,153204,0.02859,"m",2019,19737,23571
17,"Cummins","Indiana","Automotive & Components",83.8,83.6,80.2,87.6,"CMI",20200131,3519,159.97,-0.106113,153204,-0.001628,"m",2019,19737,23571
17,"Cummins","Indiana","Automotive & Components",83.8,83.6,80.2,87.6,"CMI",20200228,3519,151.28999,-0.046065,150270,-0.08411,"m",2019,19737,23571
17,"Cummins","Indiana","Automotive & Components",83.8,83.6,80.2,87.6,"CMI",20200331,3519,135.32001,-0.105559,148122,-0.125119,"m",2019,19737,23571
17,"Cummins","Indiana","Automotive & Components",83.8,83.6,80.2,87.6,"CMI",20200430,3519,163.5,0.208247,147526,0.126844,"m",2019,19737,23571
18,"Micron Technology","Idaho","Technology Hardware",83.7,71.9,81.2,98.1,"MU",20190531,3674,32.61,-0.224679,1104000,-0.065778,"m",2019,48887,23406
18,"Micron Technology","Idaho","Technology Hardware",83.7,71.9,81.2,98.1,"MU",20190628,3674,38.59,0.183379,1103803,0.06893,"m",2019,48887,23406
18,"Micron Technology","Idaho","Technology Hardware",83.7,71.9,81.2,98.1,"MU",20190731,3674,44.89,0.163255,1103803,0.013128,"m",2019,48887,23406
18,"Micron Technology","Idaho","Technology Hardware",83.7,71.9,81.2,98.1,"MU",20190830,3674,45.27,0.008465,1106000,-0.018092,"m",2019,48887,23406
18,"Micron Technology","Idaho","Technology Hardware",83.7,71.9,81.2,98.1,"MU",20190930,3674,42.85,-0.053457,1106000,0.017181,"m",2019,48887,23406
18,"Micron Technology","Idaho","Technology Hardware",83.7,71.9,81.2,98.1,"MU",20191031,3674,47.55,0.109685,1107051,0.020432,"m",2019,48887,23406
18,"Micron Technology","Idaho","Technology Hardware",83.7,71.9,81.2,98.1,"MU",20191129,3674,47.51,-0.000841,1108000,0.034047,"m",2019,48887,23406
18,"Micron Technology","Idaho","Technology Hardware",83.7,71.9,81.2,98.1,"MU",20191231,3674,53.78,0.131972,1110874,0.02859,"m",2019,48887,23406
18,"Micron Technology","Idaho","Technology Hardware",83.7,71.9,81.2,98.1,"MU",20200131,3674,53.09,-0.01283,1110874,-0.001628,"m",2019,48887,23406
18,"Micron Technology","Idaho","Technology Hardware",83.7,71.9,81.2,98.1,"MU",20200228,3674,52.56,-0.009983,1112000,-0.08411,"m",2019,48887,23406
18,"Micron Technology","Idaho","Technology Hardware",83.7,71.9,81.2,98.1,"MU",20200331,3674,42.06,-0.199772,1112186,-0.125119,"m",2019,48887,23406
18,"Micron Technology","Idaho","Technology Hardware",83.7,71.9,81.2,98.1,"MU",20200430,3674,47.89,0.138611,1110874,0.126844,"m",2019,48887,23406
19,"MetLife","New York","Financial",83.2,98.8,75.6,75.1,"MET",20190531,6311,46.21,0.011272,950369,-0.065778,"m",2019,740463,69744
19,"MetLife","New York","Financial",83.2,98.8,75.6,75.1,"MET",20190628,6311,49.67,0.074876,950369,0.06893,"m",2019,740463,69744
19,"MetLife","New York","Financial",83.2,98.8,75.6,75.1,"MET",20190731,6311,49.42,-0.005033,935900,0.013128,"m",2019,740463,69744
19,"MetLife","New York","Financial",83.2,98.8,75.6,75.1,"MET",20190830,6311,44.3,-0.094698,936448,-0.018092,"m",2019,740463,69744
19,"MetLife","New York","Financial",83.2,98.8,75.6,75.1,"MET",20190930,6311,47.16,0.06456,936448,0.017181,"m",2019,740463,69744
19,"MetLife","New York","Financial",83.2,98.8,75.6,75.1,"MET",20191031,6311,46.79,-0.007846,919600,0.020432,"m",2019,740463,69744
19,"MetLife","New York","Financial",83.2,98.8,75.6,75.1,"MET",20191129,6311,49.91,0.076085,919631,0.034047,"m",2019,740463,69744
19,"MetLife","New York","Financial",83.2,98.8,75.6,75.1,"MET",20191231,6311,50.97,0.021238,919631,0.02859,"m",2019,740463,69744
19,"MetLife","New York","Financial",83.2,98.8,75.6,75.1,"MET",20200131,6311,49.71,-0.02472,919631,-0.001628,"m",2019,740463,69744
19,"MetLife","New York","Financial",83.2,98.8,75.6,75.1,"MET",20200228,6311,42.72,-0.131764,915828,-0.08411,"m",2019,740463,69744
19,"MetLife","New York","Financial",83.2,98.8,75.6,75.1,"MET",20200331,6311,30.57,-0.28441,915828,-0.125119,"m",2019,740463,69744
19,"MetLife","New York","Financial",83.2,98.8,75.6,75.1,"MET",20200430,6311,36.08,0.180242,909107,0.126844,"m",2019,740463,69744
20,"Merck & Co","New Jersey","Health Care & Life Sciences",83,73.2,81.4,94.4,"MRK",20190531,2834,79.21,0.006352,2574644,-0.065778,"m",2019,84397,46840
20,"Merck & Co","New Jersey","Health Care & Life Sciences",83,73.2,81.4,94.4,"MRK",20190628,2834,83.85,0.065522,2574644,0.06893,"m",2019,84397,46840
20,"Merck & Co","New Jersey","Health Care & Life Sciences",83,73.2,81.4,94.4,"MRK",20190731,2834,82.99,-0.010256,2574644,0.013128,"m",2019,84397,46840
20,"Merck & Co","New Jersey","Health Care & Life Sciences",83,73.2,81.4,94.4,"MRK",20190830,2834,86.47,0.041933,2560375,-0.018092,"m",2019,84397,46840
20,"Merck & Co","New Jersey","Health Care & Life Sciences",83,73.2,81.4,94.4,"MRK",20190930,2834,84.18,-0.020123,2560375,0.017181,"m",2019,84397,46840
20,"Merck & Co","New Jersey","Health Care & Life Sciences",83,73.2,81.4,94.4,"MRK",20191031,2834,86.66,0.029461,2560375,0.020432,"m",2019,84397,46840
20,"Merck & Co","New Jersey","Health Care & Life Sciences",83,73.2,81.4,94.4,"MRK",20191129,2834,87.18,0.006,2545984,0.034047,"m",2019,84397,46840
20,"Merck & Co","New Jersey","Health Care & Life Sciences",83,73.2,81.4,94.4,"MRK",20191231,2834,90.95,0.050241,2545984,0.02859,"m",2019,84397,46840
20,"Merck & Co","New Jersey","Health Care & Life Sciences",83,73.2,81.4,94.4,"MRK",20200131,2834,85.44,-0.060583,2545984,-0.001628,"m",2019,84397,46840
20,"Merck & Co","New Jersey","Health Care & Life Sciences",83,73.2,81.4,94.4,"MRK",20200228,2834,76.56,-0.103933,2536269,-0.08411,"m",2019,84397,46840
20,"Merck & Co","New Jersey","Health Care & Life Sciences",83,73.2,81.4,94.4,"MRK",20200331,2834,76.94,0.012931,2536269,-0.125119,"m",2019,84397,46840
20,"Merck & Co","New Jersey","Health Care & Life Sciences",83,73.2,81.4,94.4,"MRK",20200430,2834,79.34,0.031193,2525087,0.126844,"m",2019,84397,46840
21,"Target","Minnesota","Retail",82.9,73.8,88.1,87,"TGT",20190531,5331,80.45,0.047404,512334,-0.065778,"m",2019,42779,78112
21,"Target","Minnesota","Retail",82.9,73.8,88.1,87,"TGT",20190628,5331,86.61,0.076569,512334,0.06893,"m",2019,42779,78112
21,"Target","Minnesota","Retail",82.9,73.8,88.1,87,"TGT",20190731,5331,86.4,-0.002425,512334,0.013128,"m",2019,42779,78112
21,"Target","Minnesota","Retail",82.9,73.8,88.1,87,"TGT",20190830,5331,107.04,0.246528,510929,-0.018092,"m",2019,42779,78112
21,"Target","Minnesota","Retail",82.9,73.8,88.1,87,"TGT",20190930,5331,106.91,-0.001214,510929,0.017181,"m",2019,42779,78112
21,"Target","Minnesota","Retail",82.9,73.8,88.1,87,"TGT",20191031,5331,106.91,0,510929,0.020432,"m",2019,42779,78112
21,"Target","Minnesota","Retail",82.9,73.8,88.1,87,"TGT",20191129,5331,125.01,0.175475,506737,0.034047,"m",2019,42779,78112
21,"Target","Minnesota","Retail",82.9,73.8,88.1,87,"TGT",20191231,5331,128.21001,0.025598,506737,0.02859,"m",2019,42779,78112
21,"Target","Minnesota","Retail",82.9,73.8,88.1,87,"TGT",20200131,5331,110.74,-0.136261,506737,-0.001628,"m",2019,42779,78112
21,"Target","Minnesota","Retail",82.9,73.8,88.1,87,"TGT",20200228,5331,103,-0.063934,506737,-0.08411,"m",2019,42779,78112
21,"Target","Minnesota","Retail",82.9,73.8,88.1,87,"TGT",20200331,5331,92.97,-0.097379,500962,-0.125119,"m",2019,42779,78112
21,"Target","Minnesota","Retail",82.9,73.8,88.1,87,"TGT",20200430,5331,109.74,0.180381,499829,0.126844,"m",2019,42779,78112
22,"Emerson Electric","Missouri","Capital Goods",82.9,74.8,84.3,89.7,"EMR",20190531,3543,60.24,-0.144527,614620,-0.065778,"m",2019,20497,18372
22,"Emerson Electric","Missouri","Capital Goods",82.9,74.8,84.3,89.7,"EMR",20190628,3543,66.72,0.10757,614620,0.06893,"m",2019,20497,18372
22,"Emerson Electric","Missouri","Capital Goods",82.9,74.8,84.3,89.7,"EMR",20190731,3543,64.88,-0.027578,614620,0.013128,"m",2019,20497,18372
22,"Emerson Electric","Missouri","Capital Goods",82.9,74.8,84.3,89.7,"EMR",20190830,3543,59.59,-0.073983,615101,-0.018092,"m",2019,20497,18372
22,"Emerson Electric","Missouri","Capital Goods",82.9,74.8,84.3,89.7,"EMR",20190930,3543,66.86,0.122,615101,0.017181,"m",2019,20497,18372
22,"Emerson Electric","Missouri","Capital Goods",82.9,74.8,84.3,89.7,"EMR",20191031,3543,70.15,0.049207,615101,0.020432,"m",2019,20497,18372
22,"Emerson Electric","Missouri","Capital Goods",82.9,74.8,84.3,89.7,"EMR",20191129,3543,73.86,0.060014,609154,0.034047,"m",2019,20497,18372
22,"Emerson Electric","Missouri","Capital Goods",82.9,74.8,84.3,89.7,"EMR",20191231,3543,76.26,0.032494,610913,0.02859,"m",2019,20497,18372
22,"Emerson Electric","Missouri","Capital Goods",82.9,74.8,84.3,89.7,"EMR",20200131,3543,71.63,-0.060713,610913,-0.001628,"m",2019,20497,18372
22,"Emerson Electric","Missouri","Capital Goods",82.9,74.8,84.3,89.7,"EMR",20200228,3543,64.11,-0.098004,611841,-0.08411,"m",2019,20497,18372
22,"Emerson Electric","Missouri","Capital Goods",82.9,74.8,84.3,89.7,"EMR",20200331,3543,47.65,-0.256746,611841,-0.125119,"m",2019,20497,18372
22,"Emerson Electric","Missouri","Capital Goods",82.9,74.8,84.3,89.7,"EMR",20200430,3543,57.03,0.196852,597475,0.126844,"m",2019,20497,18372
23,"Huntington Bancshares","Ohio","Financial",82.6,82.7,84.2,81,"HBAN",20190531,6020,12.65,-0.091236,1046440,-0.065778,"m",2019,109002,5640
23,"Huntington Bancshares","Ohio","Financial",82.6,82.7,84.2,81,"HBAN",20190628,6020,13.82,0.103557,1037841,0.06893,"m",2019,109002,5640
23,"Huntington Bancshares","Ohio","Financial",82.6,82.7,84.2,81,"HBAN",20190731,6020,14.25,0.031114,1037841,0.013128,"m",2019,109002,5640
23,"Huntington Bancshares","Ohio","Financial",82.6,82.7,84.2,81,"HBAN",20190830,6020,13.25,-0.070175,1037841,-0.018092,"m",2019,109002,5640
23,"Huntington Bancshares","Ohio","Financial",82.6,82.7,84.2,81,"HBAN",20190930,6020,14.27,0.088302,1032755,0.017181,"m",2019,109002,5640
23,"Huntington Bancshares","Ohio","Financial",82.6,82.7,84.2,81,"HBAN",20191031,6020,14.13,-0.009811,1032755,0.020432,"m",2019,109002,5640
23,"Huntington Bancshares","Ohio","Financial",82.6,82.7,84.2,81,"HBAN",20191129,6020,14.89,0.053786,1032755,0.034047,"m",2019,109002,5640
23,"Huntington Bancshares","Ohio","Financial",82.6,82.7,84.2,81,"HBAN",20191231,6020,15.08,0.022834,1019194,0.02859,"m",2019,109002,5640
23,"Huntington Bancshares","Ohio","Financial",82.6,82.7,84.2,81,"HBAN",20200131,6020,13.57,-0.100133,1019194,-0.001628,"m",2019,109002,5640
23,"Huntington Bancshares","Ohio","Financial",82.6,82.7,84.2,81,"HBAN",20200228,6020,12.27,-0.0958,1022976,-0.08411,"m",2019,109002,5640
23,"Huntington Bancshares","Ohio","Financial",82.6,82.7,84.2,81,"HBAN",20200331,6020,8.21,-0.318663,1014218,-0.125119,"m",2019,109002,5640
23,"Huntington Bancshares","Ohio","Financial",82.6,82.7,84.2,81,"HBAN",20200430,6020,9.24,0.125457,1014218,0.126844,"m",2019,109002,5640
24,"Kellogg's","Michigan","Consumer Goods",82.5,61.4,100,86.2,"K",20190531,2043,52.56,-0.119071,340497,-0.065778,"m",2019,17564,13578
24,"Kellogg's","Michigan","Consumer Goods",82.5,61.4,100,86.2,"K",20190628,2043,53.57,0.019216,340497,0.06893,"m",2019,17564,13578
24,"Kellogg's","Michigan","Consumer Goods",82.5,61.4,100,86.2,"K",20190731,2043,58.22,0.086802,340497,0.013128,"m",2019,17564,13578
24,"Kellogg's","Michigan","Consumer Goods",82.5,61.4,100,86.2,"K",20190830,2043,62.8,0.088458,340632,-0.018092,"m",2019,17564,13578
24,"Kellogg's","Michigan","Consumer Goods",82.5,61.4,100,86.2,"K",20190930,2043,64.35,0.024682,340632,0.017181,"m",2019,17564,13578
24,"Kellogg's","Michigan","Consumer Goods",82.5,61.4,100,86.2,"K",20191031,2043,63.53,-0.012743,341094,0.020432,"m",2019,17564,13578
24,"Kellogg's","Michigan","Consumer Goods",82.5,61.4,100,86.2,"K",20191129,2043,65.12,0.034,341094,0.034047,"m",2019,17564,13578
24,"Kellogg's","Michigan","Consumer Goods",82.5,61.4,100,86.2,"K",20191231,2043,69.16,0.062039,341094,0.02859,"m",2019,17564,13578
24,"Kellogg's","Michigan","Consumer Goods",82.5,61.4,100,86.2,"K",20200131,2043,68.21,-0.013736,341094,-0.001628,"m",2019,17564,13578
24,"Kellogg's","Michigan","Consumer Goods",82.5,61.4,100,86.2,"K",20200228,2043,60.47,-0.113473,342054,-0.08411,"m",2019,17564,13578
24,"Kellogg's","Michigan","Consumer Goods",82.5,61.4,100,86.2,"K",20200331,2043,59.99,0.001488,342499,-0.125119,"m",2019,17564,13578
24,"Kellogg's","Michigan","Consumer Goods",82.5,61.4,100,86.2,"K",20200430,2043,65.5,0.091849,342499,0.126844,"m",2019,17564,13578
25,"Regeneron Pharmaceuticals","New York","Health Care & Life Sciences",82.2,76.2,98,72.6,"REGN",20190531,2830,301.72,-0.120709,107727,-0.065778,"m",2019,14805.2,7863.4
25,"Regeneron Pharmaceuticals","New York","Health Care & Life Sciences",82.2,76.2,98,72.6,"REGN",20190628,2830,313,0.037386,107871,0.06893,"m",2019,14805.2,7863.4
25,"Regeneron Pharmaceuticals","New York","Health Care & Life Sciences",82.2,76.2,98,72.6,"REGN",20190731,2830,304.76001,-0.026326,107983,0.013128,"m",2019,14805.2,7863.4
25,"Regeneron Pharmaceuticals","New York","Health Care & Life Sciences",82.2,76.2,98,72.6,"REGN",20190830,2830,290.04999,-0.048268,107983,-0.018092,"m",2019,14805.2,7863.4
25,"Regeneron Pharmaceuticals","New York","Health Care & Life Sciences",82.2,76.2,98,72.6,"REGN",20190930,2830,277.39999,-0.043613,107873,0.017181,"m",2019,14805.2,7863.4
25,"Regeneron Pharmaceuticals","New York","Health Care & Life Sciences",82.2,76.2,98,72.6,"REGN",20191031,2830,306.28,0.10411,107947,0.020432,"m",2019,14805.2,7863.4
25,"Regeneron Pharmaceuticals","New York","Health Care & Life Sciences",82.2,76.2,98,72.6,"REGN",20191129,2830,369,0.20478,107947,0.034047,"m",2019,14805.2,7863.4
25,"Regeneron Pharmaceuticals","New York","Health Care & Life Sciences",82.2,76.2,98,72.6,"REGN",20191231,2830,375.48001,0.017561,108428,0.02859,"m",2019,14805.2,7863.4
25,"Regeneron Pharmaceuticals","New York","Health Care & Life Sciences",82.2,76.2,98,72.6,"REGN",20200131,2830,337.94,-0.099979,108171,-0.001628,"m",2019,14805.2,7863.4
25,"Regeneron Pharmaceuticals","New York","Health Care & Life Sciences",82.2,76.2,98,72.6,"REGN",20200228,2830,444.57001,0.315529,108171,-0.08411,"m",2019,14805.2,7863.4
25,"Regeneron Pharmaceuticals","New York","Health Care & Life Sciences",82.2,76.2,98,72.6,"REGN",20200331,2830,488.29001,0.098342,110342,-0.125119,"m",2019,14805.2,7863.4
25,"Regeneron Pharmaceuticals","New York","Health Care & Life Sciences",82.2,76.2,98,72.6,"REGN",20200430,2830,525.88,0.076983,110673,0.126844,"m",2019,14805.2,7863.4
26,"Salesforce","California","Software & Telecom",81.9,71.8,88.9,85,"CRM",20190531,7372,151.41,-0.084306,774773,-0.065778,"m",2019,55126,17098
26,"Salesforce","California","Software & Telecom",81.9,71.8,88.9,85,"CRM",20190628,7372,151.73,0.002113,776544,0.06893,"m",2019,55126,17098
26,"Salesforce","California","Software & Telecom",81.9,71.8,88.9,85,"CRM",20190731,7372,154.5,0.018256,778878,0.013128,"m",2019,55126,17098
26,"Salesforce","California","Software & Telecom",81.9,71.8,88.9,85,"CRM",20190830,7372,156.07001,0.010162,877000,-0.018092,"m",2019,55126,17098
26,"Salesforce","California","Software & Telecom",81.9,71.8,88.9,85,"CRM",20190930,7372,148.44,-0.048888,877000,0.017181,"m",2019,55126,17098
26,"Salesforce","California","Software & Telecom",81.9,71.8,88.9,85,"CRM",20191031,7372,156.49001,0.054231,877000,0.020432,"m",2019,55126,17098
26,"Salesforce","California","Software & Telecom",81.9,71.8,88.9,85,"CRM",20191129,7372,162.89,0.040897,877000,0.034047,"m",2019,55126,17098
26,"Salesforce","California","Software & Telecom",81.9,71.8,88.9,85,"CRM",20191231,7372,162.64,-0.001535,887000,0.02859,"m",2019,55126,17098
26,"Salesforce","California","Software & Telecom",81.9,71.8,88.9,85,"CRM",20200131,7372,182.31,0.120942,887000,-0.001628,"m",2019,55126,17098
26,"Salesforce","California","Software & Telecom",81.9,71.8,88.9,85,"CRM",20200228,7372,170.39999,-0.065328,887000,-0.08411,"m",2019,55126,17098
26,"Salesforce","California","Software & Telecom",81.9,71.8,88.9,85,"CRM",20200331,7372,143.98,-0.155047,895000,-0.125119,"m",2019,55126,17098
26,"Salesforce","California","Software & Telecom",81.9,71.8,88.9,85,"CRM",20200430,7372,161.95,0.124809,895000,0.126844,"m",2019,55126,17098
27,"General Motors","Michigan","Automotive & Components",81.5,80.4,85.6,78.5,"GM",20190531,3711,33.34,-0.144031,1418393,-0.065778,"m",2019,228037,137237
27,"General Motors","Michigan","Automotive & Components",81.5,80.4,85.6,78.5,"GM",20190628,3711,38.53,0.167067,1418393,0.06893,"m",2019,228037,137237
27,"General Motors","Michigan","Automotive & Components",81.5,80.4,85.6,78.5,"GM",20190731,3711,40.34,0.046976,1418393,0.013128,"m",2019,228037,137237
27,"General Motors","Michigan","Automotive & Components",81.5,80.4,85.6,78.5,"GM",20190830,3711,37.09,-0.080565,1427729,-0.018092,"m",2019,228037,137237
27,"General Motors","Michigan","Automotive & Components",81.5,80.4,85.6,78.5,"GM",20190930,3711,37.48,0.02076,1427729,0.017181,"m",2019,228037,137237
27,"General Motors","Michigan","Automotive & Components",81.5,80.4,85.6,78.5,"GM",20191031,3711,37.16,-0.008538,1428784,0.020432,"m",2019,228037,137237
27,"General Motors","Michigan","Automotive & Components",81.5,80.4,85.6,78.5,"GM",20191129,3711,36,-0.031216,1428784,0.034047,"m",2019,228037,137237
27,"General Motors","Michigan","Automotive & Components",81.5,80.4,85.6,78.5,"GM",20191231,3711,36.6,0.027222,1428784,0.02859,"m",2019,228037,137237
27,"General Motors","Michigan","Automotive & Components",81.5,80.4,85.6,78.5,"GM",20200131,3711,33.39,-0.087705,1428784,-0.001628,"m",2019,228037,137237
27,"General Motors","Michigan","Automotive & Components",81.5,80.4,85.6,78.5,"GM",20200228,3711,30.5,-0.086553,1429002,-0.08411,"m",2019,228037,137237
27,"General Motors","Michigan","Automotive & Components",81.5,80.4,85.6,78.5,"GM",20200331,3711,20.78,-0.306229,1429002,-0.125119,"m",2019,228037,137237
27,"General Motors","Michigan","Automotive & Components",81.5,80.4,85.6,78.5,"GM",20200430,3711,22.29,0.072666,1432277,0.126844,"m",2019,228037,137237
28,"Prudential","New Jersey","Financial",81.3,91.5,84,68.5,"PRU",20190531,6311,92.38,-0.11664,406000,-0.065778,"m",2019,896552,64845
28,"Prudential","New Jersey","Financial",81.3,91.5,84,68.5,"PRU",20190628,6311,101,0.09331,406000,0.06893,"m",2019,896552,64845
28,"Prudential","New Jersey","Financial",81.3,91.5,84,68.5,"PRU",20190731,6311,101.31,0.003069,406000,0.013128,"m",2019,896552,64845
28,"Prudential","New Jersey","Financial",81.3,91.5,84,68.5,"PRU",20190830,6311,80.09,-0.199585,402000,-0.018092,"m",2019,896552,64845
28,"Prudential","New Jersey","Financial",81.3,91.5,84,68.5,"PRU",20190930,6311,89.95,0.123112,402000,0.017181,"m",2019,896552,64845
28,"Prudential","New Jersey","Financial",81.3,91.5,84,68.5,"PRU",20191031,6311,91.14,0.01323,402000,0.020432,"m",2019,896552,64845
28,"Prudential","New Jersey","Financial",81.3,91.5,84,68.5,"PRU",20191129,6311,93.62,0.038183,402000,0.034047,"m",2019,896552,64845
